,baseline,localPK,localdNTP,exposureType
43,0.9805784838255881,0.40550104766006567,0.9957199268486633,0.9802040119069243
44,0.969890869121365,0.3517960535430634,0.9923495141927308,0.9693169312980023
45,0.9998489228519601,0.6176030665319265,0.9999945148674642,0.9998459500490945
46,0.9944306249705216,0.547424726459473,0.9956584982793296,0.9943216549029696
47,0.9877815588861962,0.44943584648903423,0.9984376187800053,0.9875441635758143
48,0.9932086571628794,0.4868708995047891,0.9999263822649473,0.9930759487776265
49,0.9861764367976481,0.44342298782618306,0.9980749023992979,0.985908311080592
50,0.9758742381484006,0.38072614311263786,0.9934007292691699,0.975411392492124
51,0.9995132831297706,0.5896700301444139,0.9999854321286887,0.9995037091763095
52,0.9999918995019386,0.6491524543129692,0.999999931022443,0.9999917400814282
53,0.9802029964280752,0.40253120904421136,0.9956270539531973,0.9798214372796433
54,0.9692937733893785,0.3487174489096724,0.9921887617645858,0.9687088299113468
55,0.9998454323886529,0.6149352707858867,0.9999943404762921,0.999842390913749
56,0.9943798271323446,0.5463500235513167,0.995603070933306,0.9942698690275696
57,0.9875221499991098,0.4461179593272995,0.9983986288817133,0.9872797810809676
58,0.9929992860114034,0.48187763426658625,0.9999236501775584,0.9928625164784669
59,0.9857429592009324,0.43853838564316405,0.9980072974668479,0.9854665526086535
60,0.9754824734665688,0.3782080546684622,0.9932797936076403,0.9750123090809076
61,0.9994974751685988,0.5851511139096752,0.9999848123306343,0.999487590428495
62,0.9999916093139832,0.6450302051342245,0.9999999278668804,0.9999914441825288
63,0.9797749159384951,0.39915778889938924,0.9955214177738484,0.9793852839363507
64,0.9686470937829386,0.34542424818547635,0.9920145368138301,0.9680502471985
65,0.9998414555545686,0.6118230330654182,0.999994145213954,0.9998383358391822
66,0.9943177443322256,0.5449802384433893,0.9955376711055756,0.9942065788376266
67,0.9872369735998048,0.44250448200338843,0.9983558921623051,0.9869891402266305
68,0.992772618901209,0.47656949602619225,0.9999207020259092,0.9926314547641735
69,0.9852492174677493,0.43300850072930175,0.9979304661193648,0.9849633881528749
70,0.9750684291659445,0.3755788686252347,0.9931524647107904,0.9745905366760392
71,0.9994809463496689,0.5805048980710554,0.9999841637103806,0.9994707366616877
72,0.9999913103583026,0.6408796844955492,0.9999999245971469,0.9999911393433967
73,0.9793160277671112,0.3955909132070261,0.995408154794403,0.9789177502822137
74,0.9679806285030169,0.3420985953886745,0.9918347136796374,0.9673715325537534
75,0.9998370937793541,0.6083898469279924,0.9999939327652019,0.9998338882509159
76,0.9942479898953526,0.543411534587598,0.9954656468337286,0.9941354680015211
77,0.9869362108694893,0.43875455209864,0.9983108038129873,0.9866826180005365
78,0.9925325042283676,0.4710779785535737,0.9999175783802275,0.9923866870704737
79,0.9847137613614095,0.42711662331416167,0.9978470892460415,0.9844177245479601
80,0.9746478085963939,0.37295270635921673,0.9930233659554943,0.9741620724545399
81,0.9994644034164093,0.5759743856700934,0.9999835099046961,0.9994538685142453
82,0.9999910119126837,0.6368684555910784,0.9999999212998345,0.9999908350243277
83,0.9788409016084093,0.39196995729289563,0.9952907004889084,0.9784336818195496
84,0.9673137805014753,0.33884987917637677,0.991654448231405,0.9666924463634886
85,0.9998324321926227,0.6047410698802413,0.9999937063054668,0.9998291349536399
86,0.9941731811213343,0.5417137545286566,0.9953893928209125,0.9940592047671849
87,0.986628675499563,0.4349990178087555,0.9982645924368503,0.9863691972828978
88,0.9922831236190056,0.4655425357959364,0.9999143245073133,0.9921324763905867
89,0.984153454314441,0.4211152910778496,0.9977596313550982,0.9838467488687139
90,0.9742335170857117,0.37041287534863565,0.9928963722943992,0.9737400624060712
91,0.9994484669813423,0.5717588496827966,0.9999828729816128,0.9994376187986898
92,0.9999907221132057,0.633151355184661,0.999999918052787,0.9999905395215894
93,0.9783611452525358,0.3883999528241332,0.9951718069938897,0.9779449054120753
94,0.9666614168956258,0.3357510609018427,0.9914777282717706,0.9660281280162681
95,0.9998275647688154,0.600987984558743,0.9999934695519725,0.9998241717704728
96,0.9940956092063556,0.5399459738790866,0.9953110099794145,0.9939801249129302
97,0.9863227596196362,0.43135676142696555,0.9982184424601453,0.9860574309011129
98,0.9920296709136572,0.4601079179378569,0.9999109981916838,0.9918741173645383
99,0.9835853333514962,0.41524847470343373,0.9976706096180441,0.983267823651043
100,0.9738369206992269,0.36802552352369444,0.9927749423859376,0.9733360837467322
101,0.9994336076532969,0.5679925599216906,0.9999822705219532,0.9994224673735033
102,0.9999904464999702,0.6298469752693296,0.9999999149122,0.9999902584842034
103,0.977887698599871,0.3849683790887751,0.9950541147269145,0.9774625665951703
104,0.9660363344615815,0.33285788764438173,0.9913080170904981,0.9653916071274592
105,0.9998226020473719,0.5972547437386464,0.9999932271207786,0.9998191114159936
106,0.9940174813858301,0.5381627045264132,0.9952325483050458,0.9939004785966697
107,0.9860270800470342,0.42793653419843836,0.9981735926827514,0.985756100244112
108,0.991777621925851,0.45491005667852424,0.9999076615243201,0.9916171918473271
109,0.9830274761280089,0.409739256238831,0.9975827465517888,0.982699370256849
110,0.9734687043130853,0.36584557987244604,0.9926623576702337,0.9729610191277642
111,0.9994201829331159,0.5647469633123898,0.9999817158166826,0.9994087787648633
112,0.9999901906456989,0.6270245512635171,0.9999999119360485,0.9999899975948451
113,0.9774314026923643,0.38175323587738363,0.9949402786332671,0.9769977093457262
114,0.9654492829689925,0.3302179834882538,0.9911482287049808,0.9647938276832254
115,0.9998176693355041,0.593676267810241,0.9999929844852635,0.9998140816624533
116,0.9939408999689323,0.5364164429096967,0.9951560257747845,0.9938224089836568
117,0.9857496300204917,0.42483372133270003,0.9981312113582532,0.9854733508047214
118,0.9915330792080138,0.4500800193750425,0.9999043853228569,0.9913679203235894
119,0.9824978385498822,0.40476971239439474,0.99749880632483,0.9821596843454385
120,0.9731382979176277,0.3639193481103049,0.9925615140568935,0.9726244724358479
121,0.9994084014110224,0.5620498808730094,0.9999812174542635,0.9993967656605515
122,0.9999899588190461,0.6247066961851035,0.9999999091726701,0.9999897612058133
123,0.977002405674342,0.37882746402538847,0.9948327973699542,0.9765606709755141
124,0.9649108622234037,0.3278747803471025,0.9910012537434607,0.9642455800857568
125,0.999812910920358,0.5903861193152142,0.9999927481070503,0.9998092296355384
126,0.9938678718561433,0.5347588557319107,0.9950834144112625,0.9937479619501602
127,0.9854980303821675,0.42212405935060526,0.9980924289505865,0.9852169482398626
128,0.9913027025033571,0.44575554088259395,0.9999012485596902,0.9911330909940121
129,0.9820125458905592,0.40047002482297855,0.9974213295449794,0.981665194777056
130,0.9728520339560718,0.3622900686262621,0.9924743148300096,0.9723328921422991
131,0.9993984071410762,0.55990811213958,0.9999807810037107,0.9993865749437482
132,0.9999897539378911,0.6228964772380204,0.9999999066566122,0.9999895522925664
133,0.9766100362881339,0.37626210467591104,0.9947339440204802,0.9761609534143535
134,0.9644323953020161,0.3258699806627895,0.9908702084932364,0.9637583905058792
135,0.9998085091954416,0.5875065540707229,0.9999925260830737,0.9998047413168017
136,0.9938005796302848,0.5332424379686533,0.9950167918037459,0.993679362444764
137,0.985279568355689,0.41987412008731706,0.99805834733576,0.9849943179778674
138,0.991093373932553,0.44206989968351074,0.9998983347338667,0.9909197184993953
139,0.9815851576418971,0.39692501663384494,0.9973524954430332,0.9812297149860718
140,0.9726168590730955,0.36100006231420445,0.9924028519952113,0.9720933522381917
141,0.9993903393599215,0.5583210981737626,0.9999804118168182,0.9993783485856202
142,0.9999895781387113,0.6216045826977383,0.9999999044153057,0.9999893730335826
143,0.9762659649353085,0.37412925633510574,0.9946466479774883,0.9758104435936219
144,0.9640258162792944,0.32424823217811405,0.990758369550031,0.9633444067386514
145,0.9998046355790376,0.5851428008604044,0.9999923261521874,0.9998007914965373
146,0.9937415378063926,0.5319235966382635,0.9949585080610038,0.9936191737745215
147,0.9851011924866035,0.4181443992427698,0.9980300332629821,0.9848125401666675
148,0.9909125421067897,0.43914324867014254,0.9998957356726745,0.9907353947151685
149,0.9812271802446118,0.3941936374201447,0.9972941918458383,0.9808649659388666
150,0.9724413121828301,0.3600926955150292,0.9923497126592652,0.9719145485443427
151,0.9993843224295249,0.5573097647479532,0.999980115013035,0.9993722133908407
152,0.9999894340759037,0.6208596691435428,0.9999999024800363,0.9999892261355551
153,0.9759844151743979,0.37250477152834194,0.9945745389818534,0.9755236289178186
154,0.963704955838807,0.3230625520357079,0.9906695321079481,0.9630177074652829
155,0.9998014242024276,0.5833843485689865,0.9999921545457452,0.9997975169445223
156,0.9936933790753395,0.5308621195571701,0.9949110735548581,0.993570079699656
157,0.9849698308967837,0.416987322985371,0.9980085597617454,0.9846786741152722
158,0.9907684565919178,0.4370909181682997,0.9998935544069691,0.9905885277945378
159,0.9809484924288246,0.39233132813454175,0.9972480337446199,0.9805810099887204
160,0.972335057194413,0.35961474711314023,0.9923178175998114,0.9718063228922293
161,0.9993805749705349,0.5569259446744652,0.9999798990473769,0.9993683922751802
162,0.9999893262937631,0.620713003323371,0.9999999009009205,0.9999891162323573
163,0.9757820244176785,0.37147051227145256,0.9945218673719975,0.9753174555095285
164,0.9634869886050562,0.32237753068164665,0.9906084291804623,0.962795776193923
165,0.999799007963403,0.5823202551394606,0.9999920174334195,0.9997950531726468
166,0.9936589934068831,0.5301193276027167,0.9948772474165013,0.9935350262474627
167,0.9848926361659922,0.4164596604342,0.9979950236655638,0.9846000079664231
168,0.9906698895972252,0.43604335670985606,0.9998919014948727,0.9904880585684553
169,0.9807599141762697,0.39140893307529323,0.9972157632725539,0.980388868782933
170,0.9723089305623505,0.35961868194600655,0.9923104248037683,0.9717797117720329
171,0.9993794294944718,0.5572518579824082,0.9999797764394891,0.9993672242848005
172,0.9999892614924856,0.6212401030766367,0.9999998997509091,0.9999890501556717
173,0.9756772831179097,0.3711205635716872,0.994493337412888,0.9752107572709241
174,0.9633928488787012,0.3222713366358302,0.990580834804014,0.9626999250069697
175,0.9997975567644439,0.5820448317584258,0.9999919228577283,0.9997935734254547
176,0.9936415785853762,0.5297593842586138,0.9948600491801403,0.9935172732416614
177,0.9848775424504574,0.4166300072450153,0.9979906282108492,0.9845846265764304
178,0.99062724814224,0.43614812689587845,0.9998909082572855,0.9904445943053296
179,0.980678564240257,0.39152470114816207,0.9972001845958811,0.9803059822907135
180,0.9723752594137031,0.36016346421070855,0.9923312215486149,0.9718472706697774
181,0.9993813424836767,0.558400067603398,0.999979764192816,0.9993691748738511
182,0.9999892481448797,0.622541274616591,0.9999998991214869,0.9999890365454079
183,0.9756879757842117,0.3715658324007981,0.9944934292544106,0.9752216496934984
184,0.9634480591221034,0.322839203329254,0.9905937923640661,0.962756138928786
185,0.9997972493334338,0.5826646552787242,0.9999918792741325,0.9997932599464129
186,0.9936445778809531,0.5298549798435799,0.994862729810299,0.9935203307806706
187,0.9849338957843458,0.41758557158560994,0.9979967802991748,0.9846420540090707
188,0.9906509274986097,0.43757826248469367,0.9998907063844574,0.990468730568477
189,0.9807274478985906,0.392814535238738,0.9972050731469232,0.9803557892421721
190,0.9725482354438566,0.3613170225124682,0.9923844678858915,0.9720234553304395
191,0.9993869339080533,0.5605132978641338,0.9999798853760893,0.9993748761985449
192,0.9999892971842093,0.6247455002483046,0.9999998991300868,0.9999890865498551
193,0.9758351240307814,0.3729382154720985,0.9945274197689351,0.9753715473835612
194,0.9636834913463888,0.32419643081956295,0.9906558183754745,0.9629958525248942
195,0.999798259139875,0.584306051085135,0.9999918948762413,0.9997942896180045
196,0.9936719048001136,0.5304931028634327,0.9948889393951674,0.9935481883794072
197,0.985072955660315,0.41943721559419245,0.9980151670695642,0.9847837649342304
198,0.990755781602552,0.44054243426946316,0.9998914836341455,0.9905756081698217
199,0.9809318209370055,0.3954533330902156,0.9972345188108139,0.9805640234508358
200,0.9728444378849755,0.3631623501443355,0.9924751550797454,0.9723251550470537
201,0.9993970104451874,0.5637679587325519,0.9999801700666459,0.9993851507948278
202,0.9999894222114803,0.6280176731355495,0.9999998999232033,0.9999892140376786
203,0.9761466541177964,0.37539468584533564,0.9946023403762301,0.9756889012948101
204,0.9641363980130966,0.326479529610303,0.9907771820890332,0.9634570017515428
205,0.9998008261553958,0.5871190768062862,0.9999919806158529,0.9997969071324575
206,0.9937283432533842,0.5317721230854542,0.9949431085223399,0.9936057229459604
207,0.9853089871932937,0.4223254190308612,0.9980479238000155,0.9850242980101265
208,0.9909608200941501,0.44529500604455374,0.9998934806278622,0.9907846048446163
209,0.9813215827914369,0.39965931352715267,0.9972933137173405,0.9809611537331806
210,0.9732835473102288,0.3657999595596456,0.992609184964828,0.9727724206025474
211,0.9994125876545429,0.56837751166458,0.9999806560713348,0.9994010341898942
212,0.9999896397943606,0.6325615268433484,0.9999999016800992,0.9999894359026678
213,0.9766571048384212,0.37911782633258007,0.9947269010820627,0.9762089031168865
214,0.9648516180931309,0.32984997993000054,0.9909702385186911,0.9641852554009117
215,0.9998052591939558,0.5912828402372141,0.9999921504587267,0.9998014273795407
216,0.9938191071116045,0.5338071098366763,0.9950301495105529,0.9936982498391614
217,0.985660685951321,0.42642245879738616,0.998097866806175,0.9853827085352693
218,0.9912878483766078,0.4521346698829627,0.9998969738997715,0.9911179498478196
219,0.9819363855765432,0.40570901400715265,0.9973878302883359,0.981587592006503
220,0.9738889022805579,0.36935106276029817,0.9927935376940614,0.9733890325495804
221,0.9994348720263998,0.574596621161972,0.9999813886083223,0.999423756600641
222,0.9999899698787875,0.6386219437084144,0.9999999046176995,0.9999897724831286
223,0.9774074077700916,0.384320555979648,0.9949115066578337,0.9769732644502801
224,0.9658827769573749,0.33450042870162766,0.9912497589036321,0.9652352421052269
225,0.999811902965115,0.59701393249292,0.9999924202348681,0.9998082018508938
226,0.9939505684744082,0.5367314481636507,0.9951560380548191,0.9938322653625832
227,0.9861510471199455,0.4319344573957179,0.9981684607800316,0.98588243616234
228,0.9917608414676287,0.4614215190786626,0.9999022677865579,0.9916000868210664
229,0.9828262633643862,0.4139382146295715,0.9975261224558866,0.9824943387097753
230,0.9746882137946344,0.3739611983660357,0.9930364870980044,0.9742032308062535
231,0.9994652705223823,0.5827272393911693,0.9999824208946999,0.9994547526662217
232,0.9999904363267577,0.6464901213365168,0.9999999089954829,0.9999902481108853
233,0.9784458260846517,0.3912586839543364,0.9951684361646913,0.9780311776691565
234,0.9672937165800812,0.34066086533219575,0.9916333242627777,0.966672014505576
235,0.9998211676109122,0.6045753253994297,0.9999928090438682,0.9998176487597978
236,0.994130510055185,0.5407022455520258,0.9953280297011096,0.9940157041772418
237,0.9868072913580697,0.43910707959813344,0.9982638047214054,0.9865512308653274
238,0.9924090732993699,0.4735868168095356,0.9999097347702021,0.9922608651785141
239,0.984051204582413,0.42473801115448895,0.9977179017030696,0.9837425536219893
240,0.9757143534940538,0.379804374783688,0.9933478381723019,0.9752485202016703
241,0.9995053862209545,0.5931269039314587,0.9999838141656127,0.9994956570119049
242,0.9999910676038718,0.6565055367529616,0.9999999151251211,0.9999908918114904
243,0.9798282402535475,0.40023792784040446,0.9955118922413678,0.9794396134453662
244,0.9691601182433002,0.34860540737881096,0.9921417743086408,0.9685727132375798
245,0.9998335425129719,0.614283090581214,0.9999933398017367,0.9998302671178766
246,0.9943681671603538,0.5459079592626531,0.995554724884869,0.9942579822797748
247,0.9876614832812592,0.4482339754102882,0.9983887271015427,0.9874217854355413
248,0.9932680836725742,0.4891428184690406,0.9999198285561737,0.9931365283047257
249,0.9856811654741946,0.43857254991054195,0.9979745758505939,0.985403579042994
250,0.9765358746384353,0.3847133115373622,0.9935928610747854,0.9760854035972854
251,0.9995296712113773,0.6002225242707991,0.9999845958314871,0.9995204194607266
252,0.9999913228471068,0.6617163366189535,0.9999999171951713,0.9999911520779605
253,0.9808738947588637,0.40751567256679166,0.9957687316876193,0.9805050027135053
254,0.9705139558183128,0.3547799731072804,0.9925081995207937,0.9699515182903835
255,0.9998413978969736,0.6211761476160025,0.9999936589233932,0.9998382770472839
256,0.9945545332887602,0.5501735597123545,0.9957294941756681,0.9944479737297935
257,0.9882147740104406,0.45466203858898213,0.998467725269158,0.9879856908313478
258,0.9936337271725911,0.49692714713373554,0.9999238401051539,0.9935092693636086
259,0.9866836271030744,0.4483307968901241,0.9981282277393668,0.9864252002177933
260,0.9767419836714919,0.386165471681591,0.9936487814569374,0.9762953711636512
261,0.9995299306194745,0.6009997602320287,0.9999844902397953,0.999520683969043
262,0.9999911758501092,0.660756743846036,0.9999999150379361,0.9999910021881134
263,0.9811091407658084,0.4095467223427396,0.9958232471402392,0.9807446947289662
264,0.9707148072286436,0.3559641182594333,0.9925609410464831,0.9701560802007924
265,0.9998420140811511,0.6225624849813863,0.9999936471556444,0.9998389053541434
266,0.9946102111839673,0.5516810210469725,0.9957753391701045,0.9945047349866166
267,0.9882538529759043,0.45537443280305623,0.9984707629457001,0.9880255199869747
268,0.993557100954918,0.4953402415926772,0.9999224533903147,0.9934311552881531
269,0.9867890865172398,0.4500217903393955,0.9981412033020803,0.9865326776241182
270,0.9766351690020325,0.3855816242355492,0.993611090289601,0.9761865566168242
271,0.9995215549058477,0.5990140847137277,0.9999840700120254,0.9995121435807763
272,0.9999909238334601,0.6579709797893465,0.9999999117710199,0.9999907452117482
273,0.9809931294044265,0.4087736122110258,0.9957924233157204,0.9806264905386558
274,0.9704343891860647,0.3546224731637623,0.9924846366128705,0.9698704822127291
275,0.9998401247046944,0.6216404605133312,0.9999935224369311,0.9998369788061425
276,0.9946059443008602,0.5517778938701643,0.9957635817896519,0.9945003850755189
277,0.9881146162226565,0.4536732967673528,0.9984481815704834,0.98788361062343
278,0.9934010836011051,0.49160569203181015,0.9999200865994107,0.9932721092781264
279,0.9865909846928286,0.4480398191588064,0.9981082188319945,0.9863307854489339
280,0.9763723176976824,0.3839132989534052,0.9935274375939762,0.9759187859738613
281,0.9995090110078543,0.5956583286518384,0.9999834949406093,0.999499353062997
282,0.9999906254794745,0.6544489793095587,0.9999999079854419,0.9999904409860718
283,0.9807095852207184,0.4065595997528403,0.995721211287064,0.980337589170465
284,0.969940555614621,0.3520856370178925,0.992351353765803,0.9693675342698641
285,0.9998370494887889,0.6196121548987066,0.9999933439063998,0.9998338430890196
286,0.9945717216831523,0.5511173711785369,0.9957237574271189,0.9944654965565217
287,0.9878982278487749,0.45089897270025925,0.9984145116484914,0.9876630703160959
288,0.993213423841027,0.48708291524314307,0.9999173095488866,0.9930808079354407
289,0.98624711396659,0.444209933479787,0.9980531689523231,0.9859803391520827
290,0.9760262299753154,0.3816758245945112,0.993419425318802,0.9755662254402488
291,0.9994940212700513,0.5915478937631,0.9999828253416911,0.9994840686270801
292,0.9999902974605013,0.6505359578889384,0.9999999038456379,0.9999901065117741
293,0.9803362282413824,0.4035842644021749,0.9956282874312333,0.9799571831476955
294,0.9693438373157734,0.3490027477086888,0.992190474029788,0.9687598160538766
295,0.9998332559383003,0.6169384090884084,0.9999931318842312,0.9998299749053015
296,0.9945204992315635,0.5500076769996017,0.9956683489633167,0.9944132775122365
297,0.9876404320944494,0.44758062606357385,0.9983748033730618,0.9874003306382715
298,0.9930041011488335,0.48209367309570006,0.9999142389867021,0.9928674249942009
299,0.9858158765182127,0.43932584286978815,0.997984746990405,0.9855408623512615
300,0.9756351315437867,0.37915602185748953,0.9932982939426993,0.9751678182827936
301,0.9994775276424209,0.5870368855080395,0.9999820942867002,0.999467250745805
302,0.9999899493713371,0.6464207532593091,0.9999998994470961,0.9999897515721239
303,0.9799108336846764,0.4002065450759158,0.9955226387202291,0.9795237640402862
304,0.9686975250346487,0.34570469020570516,0.9920160969330792,0.9681016060968655
305,0.999828938917155,0.6138236645377855,0.9999928945561761,0.9998255729531137
306,0.9944583711262418,0.548607481317013,0.9956031682197385,0.9943499407766865
307,0.987357266993426,0.4439679762117571,0.9983313086783712,0.9871117382347262
308,0.9927774941534273,0.47678737074807465,0.9999109256343529,0.9926364245150903
309,0.9853246331386682,0.43379794245950387,0.9979069726854192,0.985040242432397
310,0.975222086224876,0.3765258455095303,0.9931708419228586,0.9747470609115283
311,0.9994602945933032,0.5823995721640636,0.999981329473179,0.9994496789183075
312,0.9999895912330656,0.6422710754423268,0.9999998948946461,0.9999893863856197
313,0.9794548819639161,0.39663594122966095,0.9954093601183613,0.9790592195894114
314,0.9680315049230368,0.3423742080358555,0.9918361392161115,0.9674233434204308
315,0.999824206606498,0.6103897468384206,0.9999926363539896,0.9998207475420043
316,0.9943888181663059,0.5470120567760299,0.9955314840230061,0.9942790349327997
317,0.9870589108291983,0.4402184564263617,0.9982854629361901,0.9868076671706029
318,0.9925374842105105,0.4712943860300116,0.9999074155375208,0.992391763532301
319,0.9847915528866159,0.42790897450767607,0.9978225092895407,0.9844969982963924
320,0.9748030943636542,0.3738988837830045,0.9930418260174663,0.9743202531165581
321,0.9994430462930407,0.577877203870262,0.9999805585086683,0.9994320915521431
322,0.9999892336696515,0.6382585713416566,0.9999998903042381,0.9999890217853803
323,0.9789829589066643,0.3930114195584996,0.9952919253798166,0.9785784117939107
324,0.9673658330903797,0.33912235246559996,0.9916559533320359,0.9667454535812883
325,0.9998191501960405,0.6067414805624182,0.9999923611155902,0.9998155916559377
326,0.9943143732536306,0.545290039067371,0.9954556423342259,0.9942031422025743
327,0.986753875669595,0.4364613347849684,0.9982384809445789,0.9864967929574665
328,0.9922881025639735,0.4657540425161757,0.9999037576465715,0.9921375517441643
329,0.9842336841647933,0.421910703887005,0.9977338968680476,0.9839285055599221
330,0.9743909447349365,0.37135780980783073,0.9929150992425083,0.973900422212442
331,0.9994264167161443,0.5736683031804259,0.9999798072540432,0.9994151350837804
332,0.9999888852178097,0.6345418840649949,0.9999998857707671,0.999988666476003
333,0.978506790909491,0.38943768732684336,0.9951731549008834,0.9780932884010678
334,0.9667154824004788,0.33602285230203033,0.9914795594787911,0.9660831836237816
335,0.9998138709564798,0.6029904164133458,0.999992073359918,0.9998102085581632
336,0.9942372572330872,0.5434993395188168,0.9953777047719464,0.9941245266566644
337,0.9864501004015194,0.4328147254118512,0.998191512380938,0.9861872065505516
338,0.9920344056254599,0.4603129389473829,0.9999000151863355,0.9918789437062536
339,0.9836685183051657,0.41604631804683745,0.9976437796779084,0.9833525897486218
340,0.9739970913731081,0.3689686709372877,0.9927941657803239,0.9734992350724564
341,0.999410890469081,0.5699072382115614,0.9999790963488663,0.9993993036439809
342,0.9999885537182578,0.6312409174914762,0.9999998813852735,0.9999883284524422
343,0.9780369441448511,0.3860019314495142,0.9950556090713204,0.9776146142425759
344,0.966091824702082,0.33312972578565536,0.9913100126999307,0.9654481121430042
345,0.9998084887499696,0.5992597525210206,0.9999917787323491,0.9998047204690874
346,0.9941595213425767,0.54169370719643,0.9952996346001195,0.9940452794347792
347,0.9861562324228751,0.4293873126771435,0.9981458209005767,0.985887720563198
348,0.991782299247841,0.4551146384766396,0.9998962636014791,0.991621959640174
349,0.983113399456024,0.4105386978659694,0.9975548067574769,0.98278692481576
350,0.9736317727283467,0.36678713755266046,0.9926821841236022,0.973127119667656
351,0.9993968405008944,0.5666623862243028,0.9999784412760341,0.9993849775101673
352,0.9999882465492475,0.6284197022931663,0.9999998772370179,0.9999880152384976
353,0.9775833184362942,0.38278192223196095,0.9949417040804803,0.9771524744903946
354,0.9655057301272687,0.33048991210782097,0.9911502709141946,0.9648513057602026
355,0.9998031402256287,0.5956838421022675,0.9999914839462755,0.9997992667259072
356,0.9940830852716478,0.5399251537891261,0.9952233225860098,0.9939673575455952
357,0.9858807922422724,0.4262751199906849,0.9981026961065685,0.9856070178864311
358,0.9915376909393167,0.45028682610786475,0.9998925798004276,0.9913726212106306
359,0.9825862311199062,0.40556956358515595,0.9974697817252698,0.9822497531070521
360,0.9733022775648434,0.3648604607430527,0.9925813725673505,0.9727914989333061
361,0.999384506165059,0.5639619658441835,0.9999778528497466,0.9993724007377054
362,0.9999879686095963,0.6260970797729952,0.9999998733909442,0.9999877318288612
363,0.977154827251614,0.37985043689690756,0.9948336022675133,0.9767159487607021
364,0.964967847641312,0.32814529761006217,0.9910032433119229,0.9643036049970662
365,0.9997979817212579,0.592395728801177,0.999991196863025,0.9997940067419397
366,0.9940099874366709,0.5382448529054789,0.9951507364991644,0.9938928390080528
367,0.985631030250351,0.42355802829845435,0.9980632489992459,0.985352486693256
368,0.9913072088558892,0.4459605911398651,0.9998890520649463,0.9911376844225954
369,0.9821030217122767,0.40126869612006977,0.9973912691494011,0.9817573844968355
370,0.9730156083449422,0.3632303628679435,0.9924938586274343,0.9724995039306736
