FTC,TFV,eps
0,0,1
0,0.001,0.993507226244892
0,0.001129955198424,0.992669186967136
0,0.001276798750446,0.991723814218171
0,0.001442725385409,0.990657589857224
0,0.001630215049141,0.989455355805875
0,0.001842069969327,0.98810013225482
0,0.002081456537702,0.98657292048072
0,0.002351952635071,0.984852490366483
0,0.002657601106446,0.982915153231711
0,0.003002970185567,0.980734521266805
0,0.003393221771895,0.978281255763251
0,0.00383418858056,0.975522807489301
0,0.004332461318343,0.972423154021262
0,0.004895487188634,0.968942540658176
0,0.005531681197617,0.965037233768458
0,0.006250551925274,0.960659298084716
0,0.007062843640985,0.955756412602533
0,0.007980696887789,0.950271743350628
0,0.009017829935407,0.944143895341514
0,0.01018974381402,0.937306970376773
0,0.011513953993265,0.929690761879653
0,0.013010252169108,0.921221122251221
0,0.014701002071296,0.911820541945469
0,0.016611473712509,0.901408981912377
0,0.018770221074939,0.889905001459747
0,0.021209508879202,0.877227220947576
0,0.023965794814082,0.863296151923142
0,0.027080274434544,0.848036415147202
0,0.030599496872072,0.831379348366339
0,0.034576060559768,0.813265979894759
0,0.039069399370546,0.793650310944523
0,0.044146670918067,0.772502810024225
0,0.049883760297,0.749813978759816
0,0.056366414264551,0.725597803891392
0,0.063691522814771,0.699894870278124
0,0.071968567300115,0.672774881126995
0,0.08132125674392,0.644338321561653
0,0.091889376800196,0.614717016704368
0,0.103830878995358,0.584073380218111
0,0.117324241477777,0.552598224679397
0,0.132571136559011,0.520507107311164
0,0.149799444915883,0.488035304318757
0,0.169266661503788,0.455431630613173
0,0.191263744086144,0.422951432740256
0,0.216119461900249,0.390849165309653
0,0.244205309454865,0.359371002558086
0,0.275941058901359,0.32874793047983
0,0.311801033964318,0.299189712399121
0,0.352321199202077,0.270880030468107
0,0.398107170553497,0.243972991349952
0,0.449843266896945,0.218591062820587
0,0.508302737906407,0.194824395038009
0,0.574359321070689,0.172731388239842
0,0.649000300607322,0.152340305071248
0,0.733341263450227,0.133651692649391
0,0.828642772854685,0.116641374180796
0,0.936329208823942,0.101263786537927
0,1.0580100569472,0.087455471153895
0,1.19550396383276,0.075138563359016
0,1.35086591866977,0.064224163459327
0,1.52641796717523,0.054615506897512
0,1.72478391697803,0.046210878272118
0,1.94892855314808,0.038906234258621
0,2.20220194998738,0.0325975144666
0,2.48838954136854,0.027182628724129
0,2.81176869797423,0.022563116183759
0,3.17717265704293,0.018645477696086
0,3.59006276011745,0.01534218918867
0,4.05661007846448,0.012572410687464
0,4.58378764614167,0.010262412854468
0,5.17947467923121,0.008345749806159
0,5.85257433890475,0.006763212706204
0,6.61314679841054,0.005462602497106
0,7.47255960280751,0.004398361740471
0,8.44365756872836,0.003531104817942
0,9.54095476349994,0.00282708296686
0,10.7808514329486,0.002257616274075
0,12.1818791201012,0.001798519421948
0,13.7649776383357,0.001429542263089
0,15.5538080386327,0.001133840700725
0,17.5751062485479,0.000897488246377
0,19.8590826684075,0.000709034251227
0,22.4398736971065,0.000559111268729
0,25.3560519360319,0.000440091308158
0,28.6512026966378,0.000345788815029
0,32.3745754281765,0.000271206956565
0,36.5818198018501,0.000212323072938
0,41.3358174529244,0.00016590885256
0,46.707621812053,0.00012938078829
0,52.7775200725692,0.000100676674217
0,59.6362331659465,7.8154232007664E-05
0,67.3862716803095,6.05083523328654E-05
0,76.1434679876032,4.67038577260533E-05
0,86.0387074786523,3.59211087605994E-05
0,97.2198847812176,2.75121670322964E-05
0,109.854114198756,2.09655852064254E-05
0,124.13022740719,1.58782114507249E-05
0,140.261595740354,1.19326720360759E-05
0,158.489319246111,8.8794338626254E-06
0.001,0,0.997266638052233
0.001,0.001,0.990805293848182
0.001,0.001129955198424,0.989971298534438
0.001,0.001276798750446,0.989030484194121
0.001,0.001442725385409,0.987969396520785
0.001,0.001630215049141,0.986772948751454
0.001,0.001842069969327,0.98542424062932
0.001,0.002081456537702,0.983904362019002
0.001,0.002351952635071,0.982192181259406
0.001,0.002657601106446,0.980264118848429
0.001,0.003002970185567,0.978093907735266
0.001,0.003393221771895,0.97565234238844
0.001,0.00383418858056,0.972907019956256
0.001,0.004332461318343,0.969822078287517
0.001,0.004895487188634,0.966357937386182
0.001,0.005531681197617,0.962471053080866
0.001,0.006250551925274,0.958113694342257
0.001,0.007062843640985,0.953233758804327
0.001,0.007980696887789,0.947774644639016
0.001,0.009017829935407,0.941675200957918
0.001,0.01018974381402,0.934869783264245
0.001,0.011513953993265,0.927288444964847
0.001,0.013010252169108,0.918857300271551
0.001,0.014701002071296,0.909499097527558
0.001,0.016611473712509,0.899134044471375
0.001,0.018770221074939,0.887680927398561
0.001,0.021209508879202,0.875058563616954
0.001,0.023965794814082,0.861187619891418
0.001,0.027080274434544,0.845992817556732
0.001,0.030599496872072,0.829405526557406
0.001,0.034576060559768,0.811366725084318
0.001,0.039069399370546,0.791830268570155
0.001,0.044146670918067,0.77076637239318
0.001,0.049883760297,0.748165168836577
0.001,0.056366414264551,0.724040154331992
0.001,0.063691522814771,0.698431303051801
0.001,0.071968567300115,0.671407594095122
0.001,0.08132125674392,0.643068689029608
0.001,0.091889376800196,0.613545511050631
0.001,0.103830878995358,0.582999521104016
0.001,0.117324241477777,0.551620560998336
0.001,0.132571136559011,0.519623235000223
0.001,0.149799444915883,0.487241920600705
0.001,0.169266661503788,0.454724622439382
0.001,0.191263744086144,0.422325994509367
0.001,0.216119461900249,0.390299938693385
0.001,0.244205309454865,0.358892229765362
0.001,0.275941058901359,0.328333611709617
0.001,0.311801033964318,0.298833758598923
0.001,0.352321199202077,0.270576403713158
0.001,0.398107170553497,0.243715826956494
0.001,0.449843266896945,0.218374769415189
0.001,0.508302737906407,0.19464373093047
0.001,0.574359321070689,0.172581514344409
0.001,0.649000300607322,0.152216816123235
0.001,0.733341263450227,0.133550629493607
0.001,0.828642772854685,0.116559220466772
0.001,0.936329208823942,0.10119745330627
0.001,1.0580100569472,0.087402272634027
0.001,1.19550396383276,0.075096186927746
0.001,1.35086591866977,0.064190636231164
0.001,1.52641796717523,0.054589160911641
0.001,1.72478391697803,0.046190315763974
0.001,1.94892855314808,0.03889029408912
0.001,2.20220194998738,0.032585240442717
0.001,2.48838954136854,0.027173240279683
0.001,2.81176869797423,0.022555981689441
0.001,3.17717265704293,0.018640090519728
0.001,3.59006276011745,0.015338146517476
0.001,4.05661007846448,0.012569395042617
0.001,4.58378764614167,0.010260176167652
0.001,5.17947467923121,0.008344099882407
0.001,5.85257433890475,0.006762001865721
0.001,6.61314679841054,0.005461718168962
0.001,7.47255960280751,0.004397718772423
0.001,8.44365756872836,0.003530639267937
0.001,9.54095476349994,0.002826747151498
0.001,10.7808514329486,0.002257374865503
0.001,12.1818791201012,0.001798346405284
0.001,13.7649776383357,0.001429418589474
0.001,15.5538080386327,0.001133752494733
0.001,17.5751062485479,0.000897425449368
0.001,19.8590826684075,0.000708989603321
0.001,22.4398736971065,0.000559079550866
0.001,25.3560519360319,0.000440068781821
0.001,28.6512026966378,0.000345772810811
0.001,32.3745754281765,0.000271195573831
0.001,36.5818198018501,0.000212314961768
0.001,41.3358174529244,0.000165903056208
0.001,46.707621812053,0.000129376629864
0.001,52.7775200725692,0.000100673675491
0.001,59.6362331659465,7.81520554544905E-05
0.001,67.3862716803095,6.05067598783036E-05
0.001,76.1434679876032,4.67026814699479E-05
0.001,86.0387074786523,3.5920230252622E-05
0.001,97.2198847812176,2.75115026316754E-05
0.001,109.854114198756,2.09650757596114E-05
0.001,124.13022740719,1.58778150256813E-05
0.001,140.261595740354,1.19323588161606E-05
0.001,158.489319246111,8.8791825648335E-06
0.001129955198424,0,0.996912398912368
0.001129955198424,0.001,0.990455122635492
0.001129955198424,0.001129955198424,0.989621650738874
0.001129955198424,0.001276798750446,0.988681426402947
0.001129955198424,0.001442725385409,0.987621003584242
0.001129955198424,0.001630215049141,0.98642530475122
0.001129955198424,0.001842069969327,0.985077439944929
0.001129955198424,0.002081456537702,0.983558510497714
0.001129955198424,0.002351952635071,0.981847397493885
0.001129955198424,0.002657601106446,0.979920535565197
0.001129955198424,0.003002970185567,0.977751673294245
0.001129955198424,0.003393221771895,0.975311622391257
0.001129955198424,0.00383418858056,0.97256799895624
0.001129955198424,0.004332461318343,0.969484961589332
0.001129955198424,0.004895487188634,0.966022952915584
0.001129955198424,0.005531681197617,0.962138453296678
0.001129955198424,0.006250551925274,0.957783758151805
0.001129955198424,0.007062843640985,0.952906793430547
0.001129955198424,0.007980696887789,0.947450987372288
0.001129955198424,0.009017829935407,0.94135522070821
0.001129955198424,0.01018974381402,0.934553881809495
0.001129955198424,0.011513953993265,0.926977057770423
0.001129955198424,0.013010252169108,0.918550896734154
0.001129955198424,0.014701002071296,0.909198180475896
0.001129955198424,0.016611473712509,0.898839148738633
0.001129955198424,0.018770221074939,0.887392617269384
0.001129955198424,0.021209508879202,0.874777428949695
0.001129955198424,0.023965794814082,0.860914270727152
0.001129955198424,0.027080274434544,0.845727877056278
0.001129955198424,0.030599496872072,0.829149622159444
0.001129955198424,0.034576060559768,0.811120477855973
0.001129955198424,0.039069399370546,0.791594280828002
0.001129955198424,0.044146670918067,0.770541213805537
0.001129955198424,0.049883760297,0.747951361372595
0.001129955198424,0.056366414264551,0.723838156588085
0.001129955198424,0.063691522814771,0.698241494646096
0.001129955198424,0.071968567300115,0.671230260953992
0.001129955198424,0.08132125674392,0.642904010475128
0.001129955198424,0.091889376800196,0.613393549609793
0.001129955198424,0.103830878995358,0.582860215883984
0.001129955198424,0.117324241477777,0.5514937252985
0.001129955198424,0.132571136559011,0.519508558569155
0.001129955198424,0.149799444915883,0.487138976615351
0.001129955198424,0.169266661503788,0.454632878921429
0.001129955198424,0.191263744086144,0.422244829544178
