FTC,TFV,eps
0.001129955198424,4.67076E+01,6.21630831195029E-05
0.001129955198424,5.27775E+01,4.64507874463799E-05
0.001129955198424,5.96362E+01,3.42889122513759E-05
0.001129955198424,6.73863E+01,2.49106971162415E-05
0.001129955198424,7.61435E+01,1.77118120832896E-05
0.001129955198424,8.60387E+01,1.22191308430252E-05
0.001129955198424,9.72199E+01,8.06747671212621E-06
0.001129955198424,1.09854E+02,4.98425024244983E-06
0.001129955198424,1.24130E+02,2.77963507092462E-06
0.001129955198424,1.40262E+02,1.32821191026003E-06
0.001129955198424,1.58489E+02,5.13041249855802E-07
0.001276798750446,0.00000E+00,0.996437807411143
0.001276798750446,1.00000E-03,0.985830712226069
0.001276798750446,1.12996E-03,0.984468072023623
0.001276798750446,1.27680E-03,0.982932668508131
0.001276798750446,1.44273E-03,0.981203221003837
0.001276798750446,1.63022E-03,0.979255996696896
0.001276798750446,1.84207E-03,0.977064574124151
0.001276798750446,2.08146E-03,0.974599596719603
0.001276798750446,2.35195E-03,0.971828520071564
0.001276798750446,2.65760E-03,0.968715358058826
0.001276798750446,3.00297E-03,0.965220434907563
0.001276798750446,3.39322E-03,0.9613001524866
0.001276798750446,3.83419E-03,0.956906784873478
0.001276798750446,4.33246E-03,0.95198831539458
0.001276798750446,4.89549E-03,0.946488334956845
0.001276798750446,5.53168E-03,0.940346024486135
0.001276798750446,6.25055E-03,0.933496248540371
0.001276798750446,7.06284E-03,0.925869791454741
0.001276798750446,7.98070E-03,0.917393771359885
0.001276798750446,9.01783E-03,0.907992270606459
0.001276798750446,1.01897E-02,0.897587222871374
0.001276798750446,1.15140E-02,0.886099596678096
0.001276798750446,1.30103E-02,0.873450911233705
0.001276798750446,1.47010E-02,0.859565112258249
0.001276798750446,1.66115E-02,0.84437082173815
0.001276798750446,1.87702E-02,0.82780395532282
0.001276798750446,2.12095E-02,0.80981067385772
0.001276798750446,2.39658E-02,0.79035060148022
0.001276798750446,2.70803E-02,0.769400203021849
0.001276798750446,3.05995E-02,0.746956170747829
0.001276798750446,3.45761E-02,0.723038628846671
0.001276798750446,3.90694E-02,0.697693929159832
0.001276798750446,4.41467E-02,0.670996790067944
0.001276798750446,4.98838E-02,0.643051529082401
0.001276798750446,5.63664E-02,0.613992164336702
0.001276798750446,6.36915E-02,0.583981214092273
0.001276798750446,7.19686E-02,0.553207105864137
0.001276798750446,8.13213E-02,0.521880212224445
0.001276798750446,9.18894E-02,0.490227648207997
0.001276798750446,1.03831E-01,0.458487081156385
0.001276798750446,1.17324E-01,0.426899901846597
0.001276798750446,1.32571E-01,0.395704171281997
0.001276798750446,1.49799E-01,0.365127780362394
0.001276798750446,1.69267E-01,0.33538223614766
0.001276798750446,1.91264E-01,0.306657422323559
0.001276798750446,2.16119E-01,0.279117583068245
0.001276798750446,2.44205E-01,0.25289866344768
0.001276798750446,2.75941E-01,0.228107021743189
0.001276798750446,3.11801E-01,0.20481942414362
0.001276798750446,3.52321E-01,0.183084150593142
0.001276798750446,3.98107E-01,0.162922987891063
0.001276798750446,4.49843E-01,0.144333863083497
0.001276798750446,5.08303E-01,0.127293873455638
0.001276798750446,5.74359E-01,0.111762493120766
0.001276798750446,6.49000E-01,0.097684773285549
0.001276798750446,7.33341E-01,0.084994396860812
0.001276798750446,8.28643E-01,0.073616492281893
0.001276798750446,9.36329E-01,0.063470151742261
0.001276798750446,1.05801E+00,0.054470632619254
0.001276798750446,1.19550E+00,0.046531246215111
0.001276798750446,1.35087E+00,0.039564954792581
0.001276798750446,1.52642E+00,0.033485706931996
0.001276798750446,1.72478E+00,0.028209543815154
0.001276798750446,1.94893E+00,0.023655506885906
0.001276798750446,2.20220E+00,0.01974637232755
0.001276798750446,2.48839E+00,0.016409231721154
0.001276798750446,2.81177E+00,0.013575932598696
0.001276798750446,3.17717E+00,0.011183388422852
0.001276798750446,3.59006E+00,0.009173765329504
0.001276798750446,4.05661E+00,0.007494552768365
0.001276798750446,4.58379E+00,0.006098526571236
0.001276798750446,5.17947E+00,0.00494361531582
0.001276798750446,5.85257E+00,0.003992683413402
0.001276798750446,6.61315E+00,0.003213246493784
0.001276798750446,7.47256E+00,0.002577135945143
0.001276798750446,8.44366E+00,0.002060129679333
0.001276798750446,9.54095E+00,0.001641565345062
0.001276798750446,1.07809E+01,0.001303950480226
0.001276798750446,1.21819E+01,0.001032581754645
0.001276798750446,1.37650E+01,0.000815182807255
0.001276798750446,1.55538E+01,0.000641567503097
0.001276798750446,1.75751E+01,0.000503332941662
0.001276798750446,1.98591E+01,0.000393584383972
0.001276798750446,2.24399E+01,0.00030669250595
0.001276798750446,2.53561E+01,0.000238082047163
0.001276798750446,2.86512E+01,0.000184049982129
0.001276798750446,3.23746E+01,0.000141610745306
0.001276798750446,3.65818E+01,0.000108365727914
0.001276798750446,4.13358E+01,8.23941702945948E-05
0.001276798750446,4.67076E+01,6.2162638431408E-05
0.001276798750446,5.27775E+01,4.64504481981579E-05
0.001276798750446,5.96362E+01,3.42886499641904E-05
0.001276798750446,6.73863E+01,2.49104915794065E-05
0.001276798750446,7.61435E+01,1.77116490594652E-05
0.001276798750446,8.60387E+01,1.2219000522198E-05
0.001276798750446,9.72199E+01,8.06737275137255E-06
0.001276798750446,1.09854E+02,4.98416923416331E-06
0.001276798750446,1.24130E+02,2.77957601178585E-06
0.001276798750446,1.40262E+02,1.32817453365777E-06
0.001276798750446,1.58489E+02,5.13022603350048E-07
0.001442725385409,0.00000E+00,0.995976540422506
0.001442725385409,1.00000E-03,0.985378221999048
0.001442725385409,1.12996E-03,0.984016703343421
0.001442725385409,1.27680E-03,0.982482561944993
0.001442725385409,1.44273E-03,0.980754534000694
0.001442725385409,1.63022E-03,0.978808905392643
0.001442725385409,1.84207E-03,0.976619275318792
0.001442725385409,2.08146E-03,0.974156309976318
0.001442725385409,2.35195E-03,0.971387489944941
0.001442725385409,2.65760E-03,0.96827685643102
0.001442725385409,3.00297E-03,0.964784763404288
0.001442725385409,3.39322E-03,0.960867644933158
0.001442725385409,3.83419E-03,0.956477809736243
0.001442725385409,4.33246E-03,0.95156327813607
0.001442725385409,4.89549E-03,0.946067680212047
0.001442725385409,5.53168E-03,0.93993023794457
0.001442725385409,6.25055E-03,0.933085858392891
0.001442725385409,7.06284E-03,0.925465369236604
0.001442725385409,7.98070E-03,0.916995931994667
0.001442725385409,9.01783E-03,0.907601671429745
0.001442725385409,1.01897E-02,0.897204561392993
0.001442725385409,1.15140E-02,0.885725606830127
0.001442725385409,1.30103E-02,0.873086357853728
0.001442725385409,1.47010E-02,0.859210783578852
0.001442725385409,1.66115E-02,0.844027519700274
0.001442725385409,1.87702E-02,0.827472483607391
0.001442725385409,2.12095E-02,0.809491823641485
0.001442725385409,2.39658E-02,0.79004513506841
0.001442725385409,2.70803E-02,0.769108835688898
0.001442725385409,3.05995E-02,0.7466795513193
0.001442725385409,3.45761E-02,0.722777319764141
0.001442725385409,3.90694E-02,0.697448386963942
0.001442725385409,4.41467E-02,0.670767347384893
0.001442725385409,4.98838E-02,0.642838379276692
0.001442725385409,5.63664E-02,0.613795349970759
0.001442725385409,6.36915E-02,0.583800620194254
0.001442725385409,7.19686E-02,0.553042458745607
0.001442725385409,8.13213E-02,0.521731084224565
0.001442725385409,9.18894E-02,0.490093468305275
0.001442725385409,1.03831E-01,0.458367150932449
0.001442725385409,1.17324E-01,0.426793415866369
0.001442725385409,1.32571E-01,0.395610240626016
0.001442725385409,1.49799E-01,0.365045457851394
0.001442725385409,1.69267E-01,0.335310541757882
0.001442725385409,1.91264E-01,0.306595367399528
0.001442725385409,2.16119E-01,0.279064192172331
0.001442725385409,2.44205E-01,0.252852993000745
0.001442725385409,2.75941E-01,0.228068174960054
0.001442725385409,3.11801E-01,0.204786562105402
0.001442725385409,3.52321E-01,0.183056499589532
0.001442725385409,3.98107E-01,0.162899843387441
0.001442725385409,4.49843E-01,0.144314590811482
0.001442725385409,5.08303E-01,0.127277908195165
0.001442725385409,5.74359E-01,0.111749335748296
0.001442725385409,6.49000E-01,0.097673986622811
0.001442725385409,7.33341E-01,0.08498560078796
0.001442725385409,8.28643E-01,0.073609358493643
0.001442725385409,9.36329E-01,0.063464398437231
0.001442725385409,1.05801E+00,0.054466019330439
0.001442725385409,1.19550E+00,0.046527568918185
0.001442725385409,1.35087E+00,0.039562041371425
0.001442725385409,1.52642E+00,0.033483413037685
0.001442725385409,1.72478E+00,0.028207749124644
0.001442725385409,1.94893E+00,0.023654111747793
0.001442725385409,2.20220E+00,0.019745294772017
0.001442725385409,2.48839E+00,0.016408404807149
0.001442725385409,2.81177E+00,0.013575302071103
0.001442725385409,3.17717E+00,0.011182910654057
0.001442725385409,3.59006E+00,0.009173405521994
0.001442725385409,4.05661E+00,0.007494283396909
0.001442725385409,4.58379E+00,0.006098326044494
0.001442725385409,5.17947E+00,0.004943466837859
0.001442725385409,5.85257E+00,0.003992574025763
0.001442725385409,6.61315E+00,0.003213166278757
0.001442725385409,7.47256E+00,0.00257707737102
0.001442725385409,8.44366E+00,0.002060087068825
0.001442725385409,9.54095E+00,0.00164153444888
0.001442725385409,1.07809E+01,0.001303928139023
0.001442725385409,1.21819E+01,0.001032565634018
0.001442725385409,1.37650E+01,0.000815171192269
0.001442725385409,1.55538E+01,0.000641559140557
0.001442725385409,1.75751E+01,0.000503326920198
0.001442725385409,1.98591E+01,0.000393580043678
0.001442725385409,2.24399E+01,0.000306689370841
0.001442725385409,2.53561E+01,0.000238079775072
0.001442725385409,2.86512E+01,0.000184048327791
0.001442725385409,3.23746E+01,0.000141609533333
0.001442725385409,3.65818E+01,0.000108364833118
0.001442725385409,4.13358E+01,8.2393503437087E-05
0.001442725385409,4.67076E+01,6.21621359561276E-05
0.001442725385409,5.27775E+01,4.64500648643307E-05
0.001442725385409,5.96362E+01,3.42883535923463E-05
0.001442725385409,6.73863E+01,2.49102593325981E-05
0.001442725385409,7.61435E+01,1.77114648502903E-05
0.001442725385409,8.60387E+01,1.2218853265901E-05
0.001442725385409,9.72199E+01,8.06725528084053E-06
0.001442725385409,1.09854E+02,4.98407769904993E-06
0.001442725385409,1.24130E+02,2.77950927842748E-06
0.001442725385409,1.40262E+02,1.3281323006777E-06
0.001442725385409,1.58489E+02,5.13001534339631E-07
0.001630215049141,0.00000E+00,0.99545578661955
0.001630215049141,1.00000E-03,0.984867372694208
0.001630215049141,1.12996E-03,0.983507119703132
0.001630215049141,1.27680E-03,0.981974402605042
0.001630215049141,1.44273E-03,0.980247976638628
0.001630215049141,1.63022E-03,0.978304148785633
0.001630215049141,1.84207E-03,0.976116541561609
0.001630215049141,2.08146E-03,0.973655846853976
0.001630215049141,2.35195E-03,0.970889573447854
0.001630215049141,2.65760E-03,0.967781793392001
0.001630215049141,3.00297E-03,0.964292894225889
0.001630215049141,3.39322E-03,0.960379346360344
0.001630215049141,3.83419E-03,0.955993497612917
0.001630215049141,4.33246E-03,0.951083410064314
0.001630215049141,4.89549E-03,0.945592758010042
0.001630215049141,5.53168E-03,0.939460809772747
0.001630215049141,6.25055E-03,0.932622520389253
0.001630215049141,7.06284E-03,0.925008766471284
0.001630215049141,7.98070E-03,0.91654675852297
0.001630215049141,9.01783E-03,0.907160669194373
0.001630215049141,1.01897E-02,0.896772517703092
0.001630215049141,1.15140E-02,0.885303350131799
0.001630215049141,1.30103E-02,0.872674751509225
0.001630215049141,1.47010E-02,0.858810717395738
0.001630215049141,1.66115E-02,0.843639899004305
0.001630215049141,1.87702E-02,0.827098215739785
0.001630215049141,2.12095E-02,0.809131801886668
0.001630215049141,2.39658E-02,0.789700220183753
0.001630215049141,2.70803E-02,0.768779835409974
0.001630215049141,3.05995E-02,0.746367198441467
0.001630215049141,3.45761E-02,0.72248224963718
0.001630215049141,3.90694E-02,0.697171115454823
0.001630215049141,4.41467E-02,0.67050825053348
0.001630215049141,4.98838E-02,0.642597675956947
0.001630215049141,5.63664E-02,0.613573088845369
0.001630215049141,6.36915E-02,0.583596672094089
0.001630215049141,7.19686E-02,0.552856515312261
0.001630215049141,8.13213E-02,0.521562663242934
0.001630215049141,9.18894E-02,0.489941925661315
0.001630215049141,1.03831E-01,0.458231698615879
0.001630215049141,1.17324E-01,0.426673144963491
0.001630215049141,1.32571E-01,0.395504147876447
0.001630215049141,1.49799E-01,0.364952474121157
0.001630215049141,1.69267E-01,0.335229560733515
0.001630215049141,1.91264E-01,0.306525272929735
0.001630215049141,2.16119E-01,0.27900388294569
0.001630215049141,2.44205E-01,0.252801403603504
0.001630215049141,2.75941E-01,0.228024292752411
0.001630215049141,3.11801E-01,0.204749439736661
0.001630215049141,3.52321E-01,0.183025263301429
0.001630215049141,3.98107E-01,0.162873697505468
0.001630215049141,4.49843E-01,0.144292818986763
0.001630215049141,5.08303E-01,0.127259872037974
0.001630215049141,5.74359E-01,0.111734471502013
0.001630215049141,6.49000E-01,0.09766180048175
0.001630215049141,7.33341E-01,0.084975663383105
0.001630215049141,8.28643E-01,0.07360129897393
0.001630215049141,9.36329E-01,0.063457898474391
0.001630215049141,1.05801E+00,0.054460807282351
0.001630215049141,1.19550E+00,0.046523414305373
0.001630215049141,1.35087E+00,0.039558749756478
0.001630215049141,1.52642E+00,0.033480821348686
0.001630215049141,1.72478E+00,0.028205721429744
0.001630215049141,1.94893E+00,0.023652535466751
0.001630215049141,2.20220E+00,0.019744077298935
0.001630215049141,2.48839E+00,0.016407470514
0.001630215049141,2.81177E+00,0.013574589661312
0.001630215049141,3.17717E+00,0.011182370837274
0.001630215049141,3.59006E+00,0.009172998983665
0.001630215049141,4.05661E+00,0.007493979038451
0.001630215049141,4.58379E+00,0.006098099471325
0.001630215049141,5.17947E+00,0.004943299073226
0.001630215049141,5.85257E+00,0.003992450428528
0.001630215049141,6.61315E+00,0.003213075643288
0.001630215049141,7.47256E+00,0.002577011187471
0.001630215049141,8.44366E+00,0.002060038922555
0.001630215049141,9.54095E+00,0.001641499538684
0.001630215049141,1.07809E+01,0.00130390289518
0.001630215049141,1.21819E+01,0.001032547418895
0.001630215049141,1.37650E+01,0.000815158068153
0.001630215049141,1.55538E+01,0.000641549691452
0.001630215049141,1.75751E+01,0.000503320116335
0.001630215049141,1.98591E+01,0.000393575139418
0.001630215049141,2.24399E+01,0.000306685828358
0.001630215049141,2.53561E+01,0.000238077207743
0.001630215049141,2.86512E+01,0.000184046458484
0.001630215049141,3.23746E+01,0.000141608163871
0.001630215049141,3.65818E+01,0.000108363822046
0.001630215049141,4.13358E+01,8.23927499227678E-05
0.001630215049141,4.67076E+01,6.21615681845653E-05
0.001630215049141,5.27775E+01,4.64496317161512E-05
0.001630215049141,5.96362E+01,3.42880187066219E-05
0.001630215049141,6.73863E+01,2.49099969048844E-05
0.001630215049141,7.61435E+01,1.77112567027413E-05
0.001630215049141,8.60387E+01,1.22186868733926E-05
0.001630215049141,9.72199E+01,8.06712254499208E-06
0.001630215049141,1.09854E+02,4.98397426926572E-06
0.001630215049141,1.24130E+02,2.77943387377258E-06
0.001630215049141,1.40262E+02,1.32808458045902E-06
0.001630215049141,1.58489E+02,5.12977728202806E-07
0.001842069969327,0.00000E+00,0.994867941135384
0.001842069969327,1.00000E-03,0.984290702473282
0.001842069969327,1.12996E-03,0.982931877545095
0.001842069969327,1.27680E-03,0.981400767503405
0.001842069969327,1.44273E-03,0.979676149073148
0.001842069969327,1.63022E-03,0.977734353044548
0.001842069969327,1.84207E-03,0.975549028244672
0.001842069969327,2.08146E-03,0.973090895550105
0.001842069969327,2.35195E-03,0.97032749557371
0.001842069969327,2.65760E-03,0.967222935168233
0.001842069969327,3.00297E-03,0.963737639755559
0.001842069969327,3.39322E-03,0.95982812075867
0.001842069969327,3.83419E-03,0.95544677011916
0.001842069969327,4.33246E-03,0.950541697044271
